safe_instance_id,past_tense_verb_rate,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,pov_first_rate,pov_second_rate,pov_third_rate,pov_dominant,concreteness_mean,concreteness_coverage,temporal_mention_rate,temporal_mention_count
inst_4ef7eb9bfbb31f9d_607,0.068182,0.044,0.0,0.956,0.5267,0.022727,0.0,0.022727,first,3.057,0.9706,0.045455,4
inst_60fcd1470b227c94_608,0.04878,0.0,0.0,1.0,0.0,0.0,0.0,0.02439,third,3.6344,1.0,0.04878,2
inst_71564590f14fb19c_609,0.057143,0.201,0.055,0.744,0.8555,0.0,0.0,0.1,third,3.4171,0.9231,0.042857,3
inst_21c5141a91901ee9_610,0.051948,0.239,0.036,0.725,0.9388,0.077922,0.025974,0.025974,first,2.7218,0.9333,0.0,0
inst_fa109f869f0fc4f2_611,0.019608,0.052,0.209,0.74,-0.7906,0.039216,0.0,0.0,first,3.6531,0.9412,0.0,0
inst_32e30cf6e6c6f38d_612,0.067669,0.031,0.111,0.858,-0.8455,0.007519,0.007519,0.007519,first,2.8951,1.0,0.022556,3
inst_56f13425be83d356_613,0.058824,0.07,0.129,0.802,-0.4215,0.0,0.0,0.117647,third,3.0435,0.9444,0.019608,1
inst_691d7dda9677230f_614,0.05618,0.0,0.0,1.0,0.0,0.0,0.0,0.067416,third,2.9976,0.9615,0.022472,2
inst_954700684c981212_615,0.0,0.061,0.048,0.891,0.1531,0.0,0.0,0.0,none,2.8745,1.0,0.018868,1
inst_fe42448ff2b835fb_616,0.038462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.6852,0.9583,0.038462,2
inst_a69aeaf6cae2dda5_617,0.032787,0.026,0.0,0.974,0.0772,0.0,0.0,0.04918,third,3.595,0.8,0.016393,1
inst_76d0235c8658e139_618,0.037736,0.051,0.0,0.949,0.3612,0.0,0.0,0.018868,third,3.0575,1.0,0.037736,2
inst_d704453de0fefb0b_619,0.064516,0.111,0.0,0.889,0.7506,0.0,0.0,0.064516,third,3.0595,1.0,0.080645,5
inst_87698689faea1b36_620,0.060606,0.1,0.098,0.802,0.0258,0.0,0.0,0.045455,third,2.945,1.0,0.015152,1
inst_fe66e4bf4b420cf4_621,0.065574,0.156,0.03,0.814,0.7814,0.098361,0.0,0.016393,first,2.9958,1.0,0.016393,1
inst_006db69e90bf55fc_622,0.1,0.056,0.033,0.911,0.2714,0.02,0.0,0.02,first,3.4176,0.9545,0.0,0
inst_b7dbc4c167f81b72_623,0.084746,0.021,0.158,0.821,-0.8118,0.050847,0.0,0.118644,third,3.2386,0.9565,0.016949,1
inst_5e66d98116e9a3ca_624,0.065217,0.0,0.115,0.885,-0.5267,0.0,0.0,0.0,none,3.5631,0.9286,0.0,0
inst_ba08e837a5f0f3ae_625,0.019608,0.122,0.065,0.813,0.608,0.009804,0.0,0.068627,third,3.1868,0.9737,0.019608,2
inst_44697d944adc76b7_626,0.089109,0.116,0.043,0.841,0.6369,0.009901,0.019802,0.049505,third,2.964,1.0,0.0,0
inst_1762326c700b7bd1_627,0.098361,0.083,0.0,0.917,0.5859,0.114754,0.0,0.081967,first,2.932,1.0,0.0,0
inst_8234fa683ed3004b_628,0.036364,0.06,0.0,0.94,0.3818,0.0,0.0,0.018182,third,2.9282,0.7857,0.036364,2
inst_5e22803e450f4b43_629,0.0,0.0,0.264,0.736,-0.7998,0.023256,0.046512,0.0,second,2.7957,1.0,0.0,0
inst_cbf50bb88d1f4fe8_630,0.038462,0.198,0.0,0.802,0.8466,0.057692,0.019231,0.0,first,2.5796,0.9583,0.0,0
inst_9fcacbcdcec4ab61_631,0.0,0.0,0.093,0.907,-0.5423,0.0,0.0,0.0,none,2.97,0.5714,0.109091,6
inst_53dc500228a49111_632,0.037037,0.17,0.053,0.776,0.9236,0.037037,0.0,0.037037,first,3.1545,0.95,0.027778,3
inst_0788f7bff29056fc_633,0.017442,0.038,0.0,0.962,0.5267,0.0,0.0,0.005814,third,3.1882,0.9048,0.005814,1
inst_29f05eefdc54d2cc_634,0.082353,0.115,0.039,0.847,0.6652,0.0,0.0,0.047059,third,3.3538,0.9444,0.0,0
inst_cb6711842ab1a6f8_635,0.0,0.0,0.13,0.87,-0.8957,0.0,0.079545,0.045455,second,3.0673,1.0,0.0,0
inst_6168ed68e0e42b3a_636,0.032,0.044,0.0,0.956,0.5647,0.056,0.0,0.008,first,3.0651,1.0,0.024,3
inst_0ea04e1874490fe0_637,0.0625,0.049,0.121,0.83,-0.6808,0.0,0.0,0.0625,third,2.7422,1.0,0.041667,2
inst_ac97d5c71c5b32c4_638,0.051948,0.0,0.098,0.902,-0.7717,0.077922,0.0,0.012987,first,2.9446,1.0,0.0,0
inst_0ae75e824ca1f3bf_639,0.072727,0.104,0.0,0.896,0.6801,0.036364,0.0,0.018182,first,2.9982,0.9565,0.0,0
inst_6b22453dabf70f4a_640,0.171429,0.098,0.0,0.902,0.3818,0.028571,0.0,0.085714,third,3.7631,1.0,0.0,0
inst_51131589fa2c4f75_641,0.041667,0.099,0.0,0.901,0.848,0.010417,0.0,0.0,first,3.2676,0.9667,0.020833,2
inst_404cb9171a9bf661_642,0.056,0.092,0.043,0.865,0.7717,0.04,0.0,0.0,first,3.4604,1.0,0.016,2
inst_4ef5cf676ba5690b_643,0.119048,0.255,0.0,0.745,0.8832,0.0,0.0,0.095238,third,3.3581,0.9412,0.0,0
inst_0e786b86a01488f6_644,0.067568,0.099,0.157,0.743,-0.765,0.0,0.0,0.013514,third,2.8386,0.9333,0.027027,2
inst_780dffbaeea4d9c1_645,0.057692,0.075,0.0,0.925,0.4767,0.0,0.0,0.019231,third,3.1956,1.0,0.076923,4
inst_4281fe260f26b763_646,0.017857,0.0,0.112,0.888,-0.6908,0.0,0.0,0.017857,third,3.4,0.9474,0.0,0
inst_632832b1d96a2b47_647,0.020408,0.074,0.0,0.926,0.7501,0.0,0.0,0.010204,third,3.3015,0.9444,0.040816,4
inst_dd07b7f03ca1feff_648,0.0,0.043,0.0,0.957,0.5423,0.043478,0.0,0.008696,first,3.1671,0.98,0.0,0
inst_41a10a8544daca4a_649,0.071429,0.093,0.092,0.815,0.024,0.0,0.0,0.071429,third,3.6574,1.0,0.0,0
inst_391a03bf503479c5_650,0.08,0.0,0.0,1.0,0.0,0.1,0.0,0.02,first,2.8094,0.9474,0.0,0
inst_b83e8a13981ce997_651,0.084337,0.039,0.071,0.89,-0.3182,0.0,0.0,0.0,none,3.0047,0.9,0.024096,2
inst_6309a01f8c444039_652,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.04,third,2.5229,1.0,0.02,1
inst_68d005d23ce3ef24_653,0.098592,0.115,0.115,0.77,0.2617,0.0,0.0,0.070423,third,2.8881,0.9697,0.0,0
inst_0f903c2640b0af4d_654,0.046512,0.081,0.0,0.919,0.6369,0.0,0.0,0.011628,third,3.1441,0.8947,0.023256,2
inst_a3f386932bc8fa62_655,0.081967,0.074,0.0,0.926,0.5719,0.0,0.0,0.04918,third,3.2871,1.0,0.065574,4
inst_6b8fce4501bfbdf3_656,0.021739,0.109,0.135,0.757,-0.2732,0.043478,0.0,0.021739,first,3.4126,1.0,0.021739,1
inst_91175c4a82984144_657,0.019231,0.193,0.0,0.807,0.8519,0.019231,0.019231,0.0,first,3.0159,1.0,0.019231,1
inst_116112e43246b0f4_658,0.101695,0.044,0.04,0.916,0.0516,0.101695,0.0,0.033898,first,3.8209,1.0,0.0,0
inst_bd9aece3eff1d4cf_659,0.041667,0.074,0.0,0.926,0.4215,0.0,0.0,0.0,none,3.4589,1.0,0.020833,1
inst_c8e1f2b869403f20_660,0.088235,0.082,0.081,0.837,0.0258,0.0,0.0,0.044118,third,3.0354,0.8667,0.0,0
inst_5e867af744ea4977_661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.4315,0.9286,0.0,0
inst_8a403c859acaf93f_662,0.038462,0.0,0.105,0.895,-0.6705,0.038462,0.0,0.019231,first,2.9033,1.0,0.057692,3
inst_fb1ad2062494677d_663,0.034483,0.24,0.0,0.76,0.9111,0.068966,0.0,0.051724,first,2.5505,1.0,0.017241,1
inst_b203735492b4b719_664,0.045113,0.0,0.212,0.788,-0.9806,0.0,0.0,0.015038,third,3.2794,0.9818,0.015038,2
inst_57b24787896909ff_665,0.104167,0.0,0.048,0.952,-0.2263,0.0,0.020833,0.083333,third,3.7525,1.0,0.0,0
inst_8390a9ef46ffd3fc_666,0.073171,0.0,0.024,0.976,-0.1779,0.0,0.0,0.085366,third,3.4294,0.9697,0.0,0
inst_48586305e835119b_667,0.031915,0.034,0.082,0.884,-0.503,0.0,0.0,0.053191,third,3.2016,1.0,0.0,0
inst_ed34e738daec4487_668,0.068493,0.115,0.051,0.835,0.6705,0.0,0.0,0.0,none,3.5336,0.975,0.0,0
inst_8de63121653e3121_669,0.059701,0.026,0.098,0.875,-0.6486,0.014925,0.0,0.014925,first,3.2087,1.0,0.014925,1
inst_791b3f5d34bfe5f8_670,0.053571,0.113,0.0,0.887,0.8786,0.026786,0.0,0.026786,first,2.9294,0.9706,0.035714,4
inst_7f998a057dee2aaf_671,0.0,0.04,0.0,0.96,0.168,0.0,0.041667,0.0,second,2.6615,1.0,0.0,0
inst_65c9a1090e6caaeb_672,0.020408,0.077,0.019,0.903,0.7579,0.0,0.0,0.0,none,3.0212,0.6712,0.020408,3
inst_a0daceb6e15b7173_673,0.066038,0.107,0.064,0.829,0.7556,0.009434,0.0,0.037736,third,2.8212,0.9556,0.018868,2
inst_ccaad1b34e112926_674,0.095238,0.0,0.209,0.791,-0.9678,0.019048,0.0,0.047619,third,3.0295,0.975,0.019048,2
inst_bfd3f9cf0e2603df_675,0.1,0.0,0.041,0.959,-0.3818,0.1,0.0,0.0,first,2.3928,0.9667,0.0125,1
inst_1772a8b67fac0b68_676,0.030303,0.259,0.0,0.741,0.926,0.0,0.0,0.015152,third,3.0322,0.92,0.030303,2
inst_0207847dbf453a12_677,0.056604,0.251,0.0,0.749,0.8934,0.056604,0.0,0.037736,first,2.8533,0.8571,0.018868,1
inst_19e0ef2e218b03f4_678,0.044444,0.194,0.0,0.806,0.802,0.111111,0.0,0.0,first,2.78,0.8824,0.0,0
inst_140c0a7b846809ab_679,0.055556,0.15,0.2,0.65,-0.4199,0.0,0.0,0.092593,third,3.1562,0.9286,0.0,0
inst_be680f120e7acf91_680,0.065934,0.116,0.069,0.814,0.5994,0.0,0.0,0.076923,third,3.0767,0.9706,0.010989,1
inst_785b55a44bc30702_681,0.059701,0.11,0.0,0.89,0.7351,0.0,0.0,0.059701,third,3.3169,0.9412,0.029851,2
inst_222ccae6e3698ece_682,0.049505,0.116,0.0,0.884,0.8225,0.029703,0.0,0.019802,first,3.2952,0.9767,0.009901,1
inst_293c7691b3d1b7aa_683,0.061224,0.078,0.014,0.908,0.7003,0.0,0.0,0.040816,third,3.4739,0.9778,0.0,0
inst_0676190f688476f3_684,0.059701,0.0,0.075,0.925,-0.6643,0.059701,0.014925,0.014925,first,3.0225,1.0,0.0,0
inst_9d7b5ccf2cb60ad8_685,0.0,0.046,0.021,0.934,0.3208,0.018692,0.0,0.009346,first,2.9217,0.8364,0.0,0
inst_ff03c07f3d932808_686,0.115385,0.235,0.058,0.707,0.8596,0.096154,0.0,0.0,first,3.1838,1.0,0.019231,1
inst_fe3d2e130164fc43_687,0.04386,0.106,0.0,0.894,0.8658,0.035088,0.0,0.026316,first,3.4031,1.0,0.017544,2
inst_daf5983eb357a5a3_688,0.010638,0.123,0.047,0.83,0.68,0.031915,0.010638,0.031915,first,3.3215,0.9286,0.0,0
inst_788c91c66ae1502f_689,0.0,0.0,0.0,1.0,0.0,0.0,0.019608,0.0,second,3.336,0.9375,0.0,0
inst_d8e8c3640cece1c8_690,0.073529,0.038,0.0,0.962,0.296,0.0,0.0,0.029412,third,3.7609,0.88,0.029412,2
inst_1e295f8adaeaae28_691,0.054795,0.032,0.0,0.968,0.2023,0.013699,0.013699,0.041096,third,3.7074,1.0,0.027397,2
inst_ed8da132c3e49925_692,0.074074,0.241,0.041,0.719,0.8974,0.037037,0.0,0.0,first,3.25,1.0,0.018519,1
inst_d540fe5023fa506b_693,0.029703,0.163,0.0,0.837,0.93,0.039604,0.0,0.0,first,3.1753,0.9756,0.009901,1
inst_e0be1c1dd982a414_694,0.0,0.108,0.044,0.848,0.5551,0.030769,0.030769,0.0,first,2.911,0.8077,0.0,0
inst_52253f0612032f5e_695,0.098361,0.088,0.036,0.876,0.4215,0.04918,0.0,0.04918,first,2.9075,1.0,0.032787,2
inst_310a9f408d04e4f5_696,0.0,0.0,0.059,0.941,-0.5267,0.0,0.0,0.013889,third,4.0579,0.95,0.0,0
inst_8b164f5afb6c9ab0_697,0.046875,0.272,0.068,0.661,0.9229,0.0625,0.0,0.03125,first,2.6839,1.0,0.0,0
inst_c254642dc76c1b55_698,0.0,0.086,0.105,0.809,-0.1759,0.0,0.0,0.056962,third,3.0659,0.931,0.018987,3
inst_c0f614207819ee47_699,0.016393,0.0,0.024,0.976,-0.0516,0.032787,0.0,0.016393,first,3.5896,0.9231,0.032787,2
inst_aebbff3903b66118_700,0.027027,0.034,0.0,0.966,0.4588,0.0,0.0,0.009009,third,3.28,0.875,0.054054,6
inst_7d7089b0c17f26e5_701,0.058824,0.021,0.442,0.537,-0.9838,0.0,0.0,0.058824,third,3.5065,1.0,0.039216,2
inst_f04eb4e7b8386438_702,0.020619,0.015,0.0,0.985,0.0772,0.0,0.0,0.010309,third,3.1708,0.9024,0.020619,2
inst_3675eba1deb1ab5e_703,0.032258,0.042,0.153,0.805,-0.8441,0.0,0.043011,0.010753,second,3.192,1.0,0.0,0
inst_91da0825030824db_704,0.028571,0.039,0.0,0.961,0.3612,0.0,0.0,0.0,none,3.8044,0.64,0.0,0
inst_9642f51a7def3465_705,0.065217,0.415,0.0,0.585,0.9668,0.043478,0.0,0.043478,first,2.8314,0.9167,0.021739,1
inst_3684bd44d12d33e6_706,0.030769,0.131,0.058,0.811,0.7434,0.092308,0.030769,0.005128,first,2.3448,0.9565,0.0,0
inst_ed4aa6e145608c29_707,0.017241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,4.0507,1.0,0.017241,1
inst_5fb82f76e3df2cb9_708,0.011905,0.0,0.0,1.0,0.0,0.0,0.0,0.02381,third,3.3589,0.9655,0.0,0
inst_7b58e18e78674026_709,0.066667,0.092,0.027,0.881,0.5267,0.066667,0.016667,0.05,first,3.0604,0.9259,0.0,0
inst_47cc51f7cfd37eeb_710,0.046729,0.043,0.024,0.933,0.2023,0.11215,0.0,0.018692,first,2.9468,0.7561,0.0,0
inst_24c9fd211d7328f3_711,0.04,0.0,0.161,0.839,-0.8555,0.0,0.0,0.04,third,3.4579,0.8636,0.026667,2
inst_5a1878d69cf590e2_712,0.119403,0.049,0.0,0.951,0.4753,0.089552,0.0,0.029851,first,2.903,0.9583,0.029851,2
inst_e023369c3b5b7637_713,0.079365,0.183,0.0,0.817,0.9048,0.0,0.0,0.015873,third,3.2552,1.0,0.015873,1
inst_30212288243a6270_714,0.125,0.0,0.11,0.89,-0.4754,0.09375,0.0,0.0,first,3.16,0.8182,0.03125,1
inst_640e299d3f1754c7_715,0.063291,0.124,0.0,0.876,0.8591,0.0,0.0,0.037975,third,3.3825,1.0,0.037975,3
inst_4435895f74fbe43c_716,0.043478,0.14,0.066,0.795,0.7501,0.0,0.0,0.014493,third,2.8358,0.96,0.014493,1
inst_9b46e75599160e0b_717,0.122449,0.0,0.0,1.0,0.0,0.0,0.0,0.061224,third,4.1547,0.9375,0.0,0
inst_133f5ce77952ba34_718,0.041667,0.437,0.0,0.563,0.8707,0.0,0.0,0.0,none,2.8092,1.0,0.0,0
inst_eebf4587216cbfc4_719,0.097826,0.064,0.043,0.893,0.2023,0.0,0.0,0.021739,third,2.948,0.9375,0.01087,1
inst_6f27db1b5416f279_720,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,third,3.606,0.7895,0.0,0
inst_2f65b9ad572c21e3_721,0.031496,0.026,0.049,0.925,0.0516,0.0,0.0,0.031496,third,2.8639,0.9423,0.007874,1
inst_f32110db52aa9990_722,0.091954,0.0,0.069,0.931,-0.6908,0.0,0.0,0.022989,third,3.2987,1.0,0.0,0
inst_b9fb7edb6a9a5e2d_723,0.056338,0.109,0.0,0.891,0.6124,0.028169,0.014085,0.056338,third,2.933,1.0,0.0,0
inst_708854064a2573b7_724,0.032787,0.0,0.0,1.0,0.0,0.0,0.0,0.04918,third,3.2958,1.0,0.016393,1
inst_e4b86fab955cc424_725,0.016129,0.288,0.038,0.673,0.9442,0.032258,0.0,0.048387,third,2.817,0.9,0.0,0
inst_b6112ab664a302f8_726,0.0625,0.2,0.0,0.8,0.9595,0.008929,0.0,0.044643,third,2.9277,0.9792,0.008929,1
inst_2dac9961ad6d4735_727,0.052632,0.048,0.0,0.952,0.34,0.0,0.0,0.035088,third,3.5491,1.0,0.052632,3
inst_17ff36f3b99a0616_728,0.0,0.151,0.0,0.849,0.8176,0.013514,0.0,0.0,first,3.2433,0.9231,0.027027,2
inst_67179a996fae080b_729,0.145455,0.05,0.117,0.833,-0.4939,0.072727,0.018182,0.090909,third,3.5624,1.0,0.0,0
inst_683ed4303596fd83_730,0.030928,0.046,0.0,0.954,0.4404,0.0,0.0,0.0,none,3.0474,0.8947,0.020619,2
inst_10fa97a1f67cf7c3_731,0.101266,0.0,0.087,0.913,-0.7003,0.0,0.0,0.037975,third,3.5306,1.0,0.037975,3
inst_f3f20803fde43c2b_732,0.044444,0.14,0.0,0.86,0.6739,0.044444,0.022222,0.0,first,3.1842,0.95,0.0,0
inst_8a2a52f72ddab1dc_733,0.0,0.28,0.177,0.543,0.7822,0.021739,0.0,0.0,first,2.5979,0.9048,0.021739,1
inst_c08ade7847565ab2_734,0.093023,0.0,0.082,0.918,-0.4939,0.0,0.0,0.0,none,3.6913,1.0,0.0,0
inst_7e41d3e05ff3330a_735,0.050847,0.079,0.085,0.836,-0.1027,0.0,0.0,0.0,none,3.3063,0.9722,0.0,0
inst_ac5f30cecfd0a370_736,0.046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.5165,1.0,0.0,0
inst_c8c607f6156ad5ee_737,0.04,0.076,0.028,0.896,0.6572,0.01,0.02,0.06,third,2.8026,0.9444,0.0,0
inst_429a1be79ff77962_738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,2.8025,1.0,0.041667,1
inst_1ade4189966f300b_739,0.073171,0.187,0.051,0.762,0.8464,0.04878,0.0,0.02439,first,2.85,1.0,0.036585,3
inst_149cc69979fbc7c6_740,0.048387,0.144,0.05,0.807,0.8225,0.0,0.0,0.048387,third,2.4319,0.9394,0.016129,2
inst_63215961dffaf19d_741,0.0875,0.0,0.028,0.972,-0.1901,0.0,0.0,0.0125,third,3.3784,0.9697,0.0,0
inst_7f88733d1ccd2487_742,0.0,0.03,0.171,0.798,-0.8658,0.0,0.0,0.0,none,3.2057,0.8333,0.0,0
inst_26e2c41705ba93d0_743,0.037383,0.079,0.0,0.921,0.7579,0.0,0.0,0.028037,third,3.4254,1.0,0.0,0
inst_6d15c8d87670bf0b_744,0.053763,0.036,0.051,0.913,-0.0567,0.010753,0.0,0.032258,third,3.8889,1.0,0.032258,3
inst_cfa43b30e9082b6d_745,0.093023,0.091,0.033,0.876,0.7152,0.0,0.0,0.0,none,3.0136,1.0,0.011628,1
inst_bb36704688a8026c_746,0.059701,0.08,0.28,0.64,-0.9847,0.0,0.0,0.037313,third,3.1348,0.931,0.0,0
inst_2aa7245b2451795e_747,0.021739,0.094,0.032,0.874,0.6808,0.0,0.0,0.0,none,3.8464,0.88,0.043478,4
inst_609e33fdafd201a1_748,0.015625,0.113,0.038,0.849,0.6705,0.0625,0.015625,0.046875,first,2.8704,1.0,0.015625,1
inst_2f29111174356731_749,0.067308,0.092,0.019,0.889,0.7691,0.0,0.0,0.009615,third,3.0512,0.9545,0.028846,3
inst_b8363976ff90cb2d_750,0.054348,0.11,0.025,0.865,0.7959,0.032609,0.0,0.065217,third,2.6991,0.9429,0.0,0
inst_68b4afea24441849_751,0.040816,0.226,0.0,0.774,0.842,0.081633,0.0,0.020408,first,2.3218,1.0,0.040816,2
inst_b7f4f96316939de8_752,0.052632,0.274,0.035,0.69,0.9688,0.0,0.0,0.026316,third,3.2817,0.9459,0.0,0
inst_97543ff8226510b7_753,0.1,0.081,0.133,0.786,-0.3059,0.171429,0.0,0.014286,first,2.3858,0.96,0.014286,1
inst_d8c470e71c2b25fe_754,0.081395,0.149,0.0,0.851,0.887,0.05814,0.0,0.081395,third,3.1362,0.9286,0.0,0
inst_a90b78a13cc6fb3a_755,0.028986,0.04,0.152,0.808,-0.784,0.043478,0.014493,0.043478,first,2.6639,0.9655,0.028986,2
inst_dae5c901b787f0ed_756,0.052632,0.049,0.167,0.784,-0.9081,0.0,0.021053,0.042105,third,2.8483,0.9762,0.031579,3
inst_a50ea4cd84cfb824_757,0.033708,0.224,0.079,0.698,0.936,0.033708,0.0,0.022472,first,2.9511,0.9474,0.0,0
inst_8ce908b0c9d76402_758,0.051724,0.108,0.092,0.799,-0.0258,0.0,0.0,0.017241,third,2.9196,1.0,0.017241,1
inst_f17b9404217460d2_759,0.031496,0.069,0.0,0.931,0.765,0.023622,0.0,0.023622,first,2.8798,1.0,0.007874,1
inst_0596a31ab2914cc5_760,0.014286,0.136,0.046,0.818,0.7579,0.0,0.0,0.014286,third,2.8213,0.9583,0.042857,3
inst_f9c8fbd43c9e190d_761,0.074627,0.0,0.0,1.0,0.0,0.0,0.0,0.044776,third,3.7063,1.0,0.059701,4
inst_98ebd255588d9884_762,0.071429,0.079,0.113,0.808,-0.3614,0.035714,0.0,0.059524,third,3.0346,0.8966,0.0,0
inst_5795d26341f7c42c_763,0.084507,0.0,0.044,0.956,-0.4019,0.0,0.0,0.042254,third,3.5397,0.9677,0.0,0
inst_d7a14d4bc879efc5_764,0.116279,0.08,0.119,0.801,-0.1027,0.023256,0.0,0.093023,third,3.7424,0.9444,0.0,0
inst_b1065bd8210f079a_765,0.017544,0.17,0.035,0.795,0.8141,0.017544,0.017544,0.087719,third,3.1379,0.9048,0.0,0
inst_cd606cbd434c21e9_766,0.052632,0.108,0.042,0.85,0.7456,0.007519,0.0,0.0,first,3.8925,0.898,0.030075,4
inst_fa3e270c539400ac_767,0.0,0.053,0.078,0.87,-0.2732,0.0,0.0,0.0,none,2.8835,0.9524,0.021277,1
inst_13afece3ae3fb475_768,0.0,0.099,0.0,0.901,0.7778,0.0,0.013889,0.013889,second,2.6426,0.9189,0.0,0
inst_d08b846de6c7b25b_769,0.084211,0.183,0.0,0.817,0.9348,0.0,0.0,0.063158,third,3.1535,0.7931,0.0,0
inst_54245243ef4e12c0_770,0.020408,0.0,0.0,1.0,0.0,0.0,0.0,0.040816,third,3.21,1.0,0.020408,1
inst_2ea897a22b742076_771,0.12963,0.102,0.063,0.835,0.6249,0.0,0.0,0.037037,third,3.5105,1.0,0.0,0
inst_c394de6da292c872_772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,,0.0,0.1,1
inst_c7af45e2441822a2_773,0.06383,0.114,0.304,0.582,-0.8779,0.0,0.0,0.085106,third,2.7483,1.0,0.0,0
inst_43c3bbe21a715fd0_774,0.051282,0.045,0.094,0.861,-0.5719,0.0,0.0,0.025641,third,3.2645,1.0,0.025641,2
inst_d9a161a36d87b195_775,0.090909,0.037,0.1,0.863,-0.6832,0.0,0.0,0.116883,third,3.3835,0.9714,0.0,0
inst_518203962bed7956_776,0.009259,0.064,0.0,0.936,0.6531,0.0,0.092593,0.009259,second,2.9937,1.0,0.0,0
inst_127632350f6622c5_777,0.071429,0.0,0.125,0.875,-0.6908,0.0,0.0,0.053571,third,2.7533,0.8824,0.0,0
inst_eaa3c4b5e0ec82ed_778,0.042857,0.08,0.0,0.92,0.6369,0.0,0.0,0.0,none,3.5246,1.0,0.014286,1
inst_57b3ced681a14213_779,0.033613,0.245,0.0,0.755,0.9774,0.0,0.0,0.042017,third,3.01,0.9464,0.016807,2
inst_a1d5d856463bd455_780,0.036585,0.2,0.1,0.699,0.9111,0.036585,0.0,0.02439,first,2.8172,1.0,0.012195,1
inst_0343ced96f63d676_781,0.080645,0.0,0.202,0.798,-0.8555,0.0,0.0,0.064516,third,3.828,1.0,0.0,0
inst_bb6197cdcd997781_782,0.033113,0.201,0.016,0.782,0.975,0.013245,0.0,0.02649,third,3.0862,0.9667,0.019868,3
inst_c70c40fd39d7e065_783,0.05,0.359,0.0,0.641,0.9676,0.066667,0.0,0.016667,first,2.9587,1.0,0.016667,1
inst_28e04568d59359b4_784,0.038095,0.035,0.201,0.764,-0.9511,0.0,0.0,0.066667,third,3.1257,1.0,0.009524,1
inst_0fb3ab06aaa53469_785,0.042105,0.051,0.0,0.949,0.5267,0.0,0.0,0.021053,third,3.315,0.9412,0.031579,3
inst_3c130e3c61cc9f9a_786,0.044776,0.051,0.0,0.949,0.4215,0.0,0.0,0.059701,third,3.8071,0.5833,0.044776,3
inst_b00c48cb4f0376f4_787,0.026316,0.043,0.0,0.957,0.4215,0.013158,0.0,0.026316,third,2.6161,0.9474,0.039474,3
inst_4515e341095659d2_788,0.045977,0.066,0.0,0.934,0.6249,0.0,0.0,0.011494,third,3.296,0.9375,0.0,0
inst_fff7cd9df8a9a329_789,0.085106,0.114,0.0,0.886,0.5423,0.021277,0.0,0.148936,third,3.3655,0.8462,0.0,0
inst_29e1d9ee1976a861_790,0.025,0.0,0.0,1.0,0.0,0.025,0.025,0.025,first,3.0575,0.9231,0.0,0
inst_bb93c7cc77e46eca_791,0.065217,0.136,0.0,0.864,0.6369,0.0,0.0,0.065217,third,3.1443,0.7,0.0,0
inst_576f055a4170f0b2_792,0.0,0.062,0.0,0.938,0.5854,0.051546,0.0,0.0,first,2.5623,1.0,0.0,0
inst_2f4c25b4a9543095_793,0.117647,0.095,0.0,0.905,0.4404,0.117647,0.0,0.0,first,3.5879,1.0,0.0,0
inst_a684caa3d23b0a65_794,0.018519,0.08,0.059,0.861,-0.0,0.037037,0.018519,0.055556,third,3.0262,1.0,0.0,0
inst_5df837381cea8077_795,0.064516,0.155,0.023,0.823,0.9024,0.0,0.0,0.053763,third,3.2324,0.8718,0.021505,2
inst_c5093da00d17a3f8_796,0.014085,0.158,0.095,0.748,0.5859,0.0,0.0,0.0,none,3.2336,0.7778,0.042254,3
inst_381976065759ff69_797,0.051724,0.101,0.046,0.853,0.631,0.017241,0.0,0.0,first,3.0929,0.9032,0.0,0
inst_fa0e9441ca17dea9_798,0.06,0.089,0.0,0.911,0.5994,0.12,0.0,0.0,first,3.3247,1.0,0.02,1
inst_a6fdeb39ef48faa0_799,0.016949,0.277,0.0,0.723,0.9322,0.033898,0.033898,0.016949,first,3.1287,1.0,0.0,0
inst_b6e127b5bb3f2961_800,0.0,0.224,0.0,0.776,0.7351,0.057143,0.142857,0.0,second,3.0808,1.0,0.0,0
inst_16eb745b32398fcd_801,0.041237,0.064,0.0,0.936,0.5859,0.0,0.0,0.0,none,3.3897,0.9688,0.030928,3
inst_f096f6bedc3a408e_802,0.090909,0.0,0.0,1.0,0.0,0.0,0.0,0.022727,third,3.1933,1.0,0.022727,1
inst_6abdd3b9aa676049_803,0.037975,0.216,0.0,0.784,0.9313,0.037975,0.0,0.0,first,3.0594,1.0,0.012658,1
inst_575d39f176eff33c_804,0.087719,0.0,0.0,1.0,0.0,0.052632,0.0,0.070175,third,2.9257,0.9545,0.0,0
inst_769b2135bde10e47_805,0.040816,0.132,0.0,0.868,0.7003,0.0,0.0,0.0,none,3.488,0.8333,0.061224,3
